 No. ,������,�����ѷ�,ȭ��,Ű,��ż����㸮�ѷ�,������,�Ӹ��ѷ�,�߱���,����,������,������,����������,����������,������,����ȭ,BMI����
" 1,004 ",20130415,88.7,86.7,173.5,70.5  (27.8 in),76.4,57.1,25.1,9.3,54.1,90-173,90-M(82)-178,70-M(77)-173,57ȣ,255mm,18.1
" 1,005 ",20130415,103.7,88.1,176.9,81.9  (32.2 in),78,57,30.4,8.5,69.3,105-178,105-L(84)-178,80-M(79.2)-178,57ȣ,305mm,22.2
" 1,006 ",20130415,87.6,90.5,181.1,72.6  (28.6 in),79.7,57.1,26.8,10.1,64.3,90-178,90-M(85)-185,75-M(79.2)-178,57ȣ,270mm,19.6
" 1,007 ",20130415,82.4,87.2,173.8,72.1  (28.4 in),76.7,53.3,25.1,8.3,46.8,90-173,90-M(82)-178,70-M(77)-173,53ȣ,255mm,15.5
" 1,008 ",20130415,100.2,90.6,180.6,93.0  (36.6 in),79.6,58.3,26.4,9.9,84,100-178,100-L(87)-185,95-M(79.2)-178,58ȣ,265mm,25.8
" 1,009 ",20130415,92.2,90.7,180.9,81.8  (32.2 in),79.8,57.3,27.1,8.6,65.5,90-178,90-M(85)-185,80-M(79.2)-178,57ȣ,275mm,20.0
" 1,010 ",20130415,105.9,93,185.4,94.5  (37.2 in),81.8,58.8,27.7,10.3,81.8,105-185,105-M(85)-185,95-M(82.3)-185,59ȣ,280mm,23.8
" 1,011 ",20130415,100.2,88.7,176.9,89.5  (35.2 in),78,57.1,28.3,9.4,82.7,100-178,100-L(84)-178,90-M(79.2)-178,57ȣ,285mm,26.3
" 1,012 ",20130415,87.3,83,166.7,74.4  (29.3 in),73.6,57.1,25.7,9.3,55.5,90-168,90-M(78)-168,75-M(74.8)-168,57ȣ,260mm,20.0
" 1,013 ",20130415,112.9,88.9,178.2,95.1  (37.4 in),78.5,57,27.2,9.6,88.3,115-178,115-M(82)-178,95-M(79.2)-178,57ȣ,275mm,27.8
" 1,014 ",20130415,91.2,82.8,166.1,74.6  (29.4 in),73.3,59.1,24.8,10,59.1,90-168,95-L(80)-168,75-M(74.8)-168,59ȣ,250mm,21.5
" 1,015 ",20130415,97.2,86.6,173.2,82.4  (32.4 in),76.5,57.8,25.3,9.3,67.2,95-173,95-L(82)-173,80-M(77)-173,58ȣ,255mm,22.4
" 1,016 ",20130415,91.8,86.8,173.4,78.1  (30.8 in),76.4,55.9,26.5,9,60.8,90-173,95-L(82)-173,80-M(77)-173,56ȣ,265mm,20.2
" 1,017 ",20130415,100.1,87.3,175.3,91.2  (35.9 in),77,61.1,26.5,10.4,83.2,100-173,100-L(84)-178,90-M(77)-173,61ȣ,265mm,27.1
" 1,018 ",20130415,98.2,86.1,172.6,80.2  (31.6 in),76.2,57.9,26.1,9.3,72.4,100-173,100-L(82)-173,80-M(77)-173,58ȣ,265mm,24.3
" 1,019 ",20130415,90.4,85.3,171.4,68.4  (26.9 in),75.7,56,25.5,9.1,52.3,90-173,90-M(80)-173,70-M(77)-173,56ȣ,255mm,17.8
" 1,020 ",20130415,103.1,91.6,183.2,91.8  (36.1 in),80.9,59.7,26.8,9.6,78,105-185,100-L(87)-185,90-M(82.3)-185,60ȣ,270mm,23.2
" 1,021 ",20130415,99.1,86.9,173.5,93.1  (36.7 in),76.3,57.6,27,9.5,67.2,100-173,100-L(82)-173,95-M(77)-173,58ȣ,270mm,22.4
" 1,022 ",20130415,102.8,91.5,183.8,92.9  (36.6 in),81.2,59.9,27.9,10.2,87.5,105-185,100-L(87)-185,95-M(82.3)-185,60ȣ,280mm,25.9
" 1,023 ",20130415,108,89.4,179.1,98.7  (38.8 in),79.1,58.5,27.5,9.8,94.7,110-178,105-L(84)-178,100-M(79.2)-178,58ȣ,275mm,29.5
" 1,024 ",20130415,98.8,83.5,167.7,81.6  (32.1 in),73.7,57.2,26.1,10,66.6,100-168,100-L(80)-168,80-M(74.8)-168,57ȣ,265mm,23.6
" 1,025 ",20130415,108.4,86.1,172.9,91.7  (36.1 in),76.4,58.2,27.6,10.3,77.3,110-173,105-L(82)-173,90-M(77)-173,58ȣ,280mm,25.8
" 1,026 ",20130415,106.7,86.1,172.5,98.9  (38.9 in),76.2,59.1,28.6,12,81,105-173,105-L(82)-173,100-M(77)-173,59ȣ,290mm,27.2
" 1,027 ",20130415,96.2,84.6,168.2,87.5  (34.4 in),74.1,56.8,25.2,9,68.7,95-168,95-L(80)-168,85-M(74.8)-168,57ȣ,255mm,24.3
" 1,028 ",20130415,89,85,169.7,73.7  (29.0 in),74.9,57.5,25.8,8.5,53.7,90-168,90-M(80)-173,75-M(74.8)-168,57ȣ,260mm,18.6
" 1,029 ",20130415,97.9,86.1,172.8,74.1  (29.2 in),76.1,59.8,27.8,9.5,67.5,100-173,100-L(82)-173,75-M(77)-173,60ȣ,280mm,22.7
" 1,030 ",20130415,103.9,85.6,171.7,90.0  (35.4 in),75.8,57.1,25.5,9.9,74.5,105-173,105-L(82)-173,90-M(77)-173,57ȣ,255mm,25.3
" 1,031 ",20130415,93.9,85.7,171.9,84.4  (33.2 in),75.9,58.9,26.2,10.2,61.5,95-173,95-L(82)-173,85-M(77)-173,59ȣ,265mm,20.8
" 1,032 ",20130415,96.8,88.1,175.5,81.3  (32.0 in),77.4,57.7,25.4,9.9,63.1,95-178,95-L(84)-178,80-M(77)-173,58ȣ,255mm,20.5
" 1,033 ",20130415,107.2,86.4,173.7,83.5  (32.9 in),76.6,57.5,25.8,10.2,71.2,105-173,105-L(82)-173,85-M(77)-173,57ȣ,260mm,23.6
" 1,034 ",20130415,97.7,89.7,179.9,83.4  (32.9 in),79.1,59.1,27.1,9.2,76.3,100-178,100-L(87)-185,85-M(79.2)-178,59ȣ,275mm,23.6
" 1,035 ",20130415,89.7,83.5,167.6,76.4  (30.1 in),73.6,54.6,26.7,9,60.3,90-168,90-M(78)-168,75-M(74.8)-168,55ȣ,270mm,21.4
" 1,036 ",20130415,93.1,92.2,183.7,79.5  (31.3 in),81.1,59.9,27.5,10,72.6,95-185,95-M(85)-185,80-M(82.3)-185,60ȣ,275mm,21.6
" 1,037 ",20130415,89.3,85.9,171.1,71.4  (28.1 in),75.3,55.3,26.6,9.1,56.7,90-173,90-M(80)-173,70-M(77)-173,55ȣ,270mm,19.4
" 1,038 ",20130415,87.2,87.2,173.9,78.5  (30.9 in),76.7,57.3,26,9.5,59,90-173,90-M(82)-178,80-M(77)-173,57ȣ,260mm,19.5
" 1,039 ",20130415,91.7,86.2,171.9,81.3  (32.0 in),76,58.5,25.6,9.8,64.5,90-173,95-L(82)-173,80-M(77)-173,58ȣ,260mm,21.8
" 1,040 ",20130415,96.9,90.8,181.8,87.1  (34.3 in),80.2,57.7,28.9,9.2,67.5,95-185,100-L(87)-185,85-M(82.3)-185,58ȣ,290mm,20.4
" 1,041 ",20130415,101.1,83.6,167.1,85.3  (33.6 in),73.7,58.9,24.7,9.4,73.3,100-168,100-L(80)-168,85-M(74.8)-168,59ȣ,250mm,26.3
" 1,042 ",20130415,117.4,84.4,169.5,95.6  (37.6 in),74.7,59.4,25.9,10.7,84.2,115-173,115-M(80)-173,95-S(71.8)-168,59ȣ,260mm,29.3
" 1,043 ",20130415,105.1,91,183,92.0  (36.2 in),80.7,57.4,27.6,9.2,83,105-185,105-M(85)-185,90-M(82.3)-185,57ȣ,280mm,24.9
" 1,044 ",20130415,97.2,87.7,175,86.2  (33.9 in),77.1,59.5,26,9.7,62.9,95-173,95-L(84)-178,85-M(77)-173,60ȣ,260mm,20.5
" 1,045 ",20130415,102.7,90.7,181.8,98.2  (38.6 in),80.1,59.5,28.9,9.6,84.6,105-185,100-L(87)-185,100-M(82.3)-185,60ȣ,290mm,25.6
" 1,046 ",20130415,96.5,91.4,182.5,82.9  (32.6 in),80.4,57.3,26.8,9.3,72.3,95-185,100-L(87)-185,85-M(82.3)-185,57ȣ,270mm,21.7
" 1,047 ",20130415,92.3,86.4,172.9,82.4  (32.4 in),76.3,56.2,27.9,9.5,64,90-173,95-L(82)-173,80-M(77)-173,56ȣ,280mm,21.4
" 1,048 ",20130415,100.6,86.2,173.3,92.6  (36.5 in),76.6,57.5,26,11,78.8,100-173,100-L(82)-173,95-M(77)-173,58ȣ,260mm,26.3
" 1,049 ",20130415,101.2,88.4,175.9,89.8  (35.3 in),77.6,57.6,27.3,10,72.2,100-178,100-L(84)-178,90-M(79.2)-178,58ȣ,275mm,23.3
" 1,050 ",20130415,107,87,174.1,93.2  (36.7 in),76.8,57.1,26.1,9.2,77.3,105-173,105-L(84)-178,95-M(77)-173,57ȣ,265mm,25.5
" 1,051 ",20130415,94.1,93.1,185.5,90.5  (35.6 in),81.6,60.3,29,9.4,72.5,95-185,95-M(85)-185,90-M(82.3)-185,60ȣ,290mm,21.1
" 1,052 ",20130415,103.4,89.3,178.6,83.4  (32.8 in),78.6,57.9,25.4,9.5,70.7,105-178,105-L(84)-178,85-M(79.2)-178,58ȣ,255mm,22.2
" 1,053 ",20130415,95.9,85.7,171.8,77.2  (30.4 in),75.6,57.3,26.2,9.2,61.3,95-173,95-L(82)-173,75-M(77)-173,57ȣ,265mm,20.8
" 1,054 ",20130415,103.3,88.3,176.2,97.2  (38.3 in),77.6,60.4,27.7,10.1,79.3,105-178,105-L(84)-178,95-M(79.2)-178,60ȣ,280mm,25.6
" 1,055 ",20130415,106.3,88.6,177.9,91.6  (36.1 in),78.4,59.6,26.8,10,79.4,105-178,105-L(84)-178,90-M(79.2)-178,60ȣ,270mm,25.0
" 1,056 ",20130415,101.9,86.1,172.8,83.7  (33.0 in),76.3,56.2,25.9,9.8,67.5,100-173,100-L(82)-173,85-M(77)-173,56ȣ,260mm,22.6
" 1,057 ",20130415,95.4,86.5,173.2,79.9  (31.4 in),76.3,59.2,26.1,9.5,61.6,95-173,95-L(82)-173,80-M(77)-173,59ȣ,265mm,20.5
" 1,058 ",20130415,95,85,169.3,77.3  (30.4 in),74.7,57.7,24.4,8.2,61.3,95-168,95-L(82)-173,75-M(74.8)-168,58ȣ,245mm,21.4
" 1,059 ",20130415,93.3,90.8,181.6,82.5  (32.5 in),80.3,57.8,28.6,9.4,70.5,95-185,95-M(85)-185,80-M(79.2)-178,58ȣ,290mm,21.3
" 1,060 ",20130415,89.4,86.6,173.1,74.0  (29.2 in),76.1,54.3,26,9.9,56.7,90-173,90-M(80)-173,75-M(77)-173,54ȣ,260mm,18.9
" 1,061 ",20130415,89,84.9,169.9,79.2  (31.2 in),74.7,55.4,25.5,8.5,57.4,90-168,90-M(80)-173,80-M(74.8)-168,55ȣ,255mm,19.9
" 1,062 ",20130415,110.3,88.9,178.6,92.2  (36.3 in),78.6,57.3,27.2,31.4,79.5,110-178,110-M(82)-178,90-M(79.2)-178,57ȣ,275mm,24.9
" 1,063 ",20130415,88.3,84.8,168.7,81.1  (31.9 in),74.4,56.3,24.5,9.3,60.7,90-168,90-M(80)-173,80-M(74.8)-168,56ȣ,245mm,21.4
" 1,064 ",20130415,114.1,88.6,176.4,101.4  (39.9 in),77.6,58.2,27.6,11,95.5,115-178,115-M(82)-178,100-M(79.2)-178,58ȣ,280mm,30.7
" 1,065 ",20130415,87.2,88.9,177.5,74.5  (29.3 in),78.3,54.4,24.8,8.8,52.1,90-178,90-M(82)-178,75-M(79.2)-178,54ȣ,250mm,16.5
" 1,066 ",20130415,100.7,92.9,185.4,91.3  (36.0 in),81.5,58.2,27.2,9.4,80,100-185,100-L(87)-185,90-M(82.3)-185,58ȣ,275mm,0.1
" 1,067 ",20130415,95.7,84.6,168.6,73.8  (29.1 in),74.3,54.8,26.3,10.1,61.8,95-168,95-L(80)-168,75-M(74.8)-168,55ȣ,265mm,21.7
" 1,068 ",20130415,105.1,89.5,179.5,88.9  (35.0 in),79.1,56.9,26.8,9.2,76,105-178,105-L(84)-178,90-M(79.2)-178,57ȣ,270mm,23.6
" 1,069 ",20130415,89.9,93,186.1,91.2  (35.9 in),81.9,56.1,30,9.8,65,95-185,90-M(85)-185,90-M(82.3)-185,56ȣ,300mm,18.8
" 1,070 ",20130415,99.6,90.9,181.5,87.4  (34.4 in),79.8,58.8,28.1,10.2,66.7,100-178,100-L(87)-185,85-M(79.2)-178,59ȣ,285mm,20.3
" 1,071 ",20130415,99.9,89.6,180,86.7  (34.1 in),79.4,57.8,28.1,9.4,74.8,100-178,100-L(87)-185,85-M(79.2)-178,58ȣ,285mm,23.1
" 1,072 ",20130415,95.2,85.9,171.7,86.4  (34.0 in),75.6,57.6,28.4,9.1,66.1,95-173,95-L(82)-173,85-M(77)-173,58ȣ,285mm,22.5
" 1,073 ",20130415,102.3,91.9,184.4,78.4  (30.9 in),81.1,60.8,26.7,10,74.8,100-185,100-L(87)-185,80-M(82.3)-185,61ȣ,270mm,22.1
" 1,074 ",20130415,95.1,88.3,177.1,80.5  (31.7 in),78.2,57.1,27.8,10.6,65.2,95-178,95-L(84)-178,80-M(79.2)-178,57ȣ,280mm,20.8
" 1,075 ",20130415,92.7,87.4,175.4,73.2  (28.8 in),77.1,57.9,25.4,8.8,61,95-173,95-L(84)-178,75-M(77)-173,58ȣ,255mm,19.8
" 1,076 ",20130415,89.8,89,177.8,78.5  (30.9 in),78.2,56.4,25.2,10,57.2,90-178,90-M(82)-178,80-M(79.2)-178,56ȣ,255mm,18.1
" 1,077 ",20130415,101.3,83.2,167.1,90.6  (35.7 in),73.7,60.3,24.7,9.7,73.4,100-168,100-L(80)-168,90-S(71.8)-168,60ȣ,250mm,26.3
" 1,078 ",20130415,98.8,87.8,176.4,85.6  (33.7 in),77.8,56.4,26.3,9.6,65.5,100-178,100-L(84)-178,85-M(79.2)-178,56ȣ,265mm,21.1
" 1,079 ",20130415,86.5,88.2,176.1,79.7  (31.4 in),77.5,56.3,26.8,9,64.3,90-178,90-M(82)-178,80-S(76.2)-178,56ȣ,270mm,20.7
" 1,080 ",20130415,91.3,87.4,173.9,75.0  (29.5 in),76.8,55.3,26.4,8.9,60.7,90-173,95-L(84)-178,75-M(77)-173,55ȣ,265mm,20.0
" 1,081 ",20130415,83.5,89.3,178.6,69.9  (27.5 in),78.9,54.9,26,8.4,52.6,90-178,90-M(82)-178,75-M(79.2)-178,55ȣ,260mm,16.5
" 1,082 ",20130415,110.9,86,172.1,94.3  (37.1 in),75.5,59,27.4,10.9,85,110-173,110-M(80)-173,95-M(77)-173,59ȣ,275mm,28.7
" 1,083 ",20130415,92,82.9,165.9,85.7  (33.7 in),73.2,57.8,24.6,8.9,57.2,90-168,95-L(80)-168,85-S(71.8)-168,58ȣ,250mm,20.8
" 1,084 ",20130415,104.4,87.8,175.2,90.4  (35.6 in),77,55.8,28.2,10.3,80.9,105-173,105-L(84)-178,90-M(77)-173,56ȣ,285mm,26.4
" 1,085 ",20130415,89.5,85,170.9,74.2  (29.2 in),75.3,54.8,25.4,8,56.9,90-173,90-M(80)-173,75-M(77)-173,55ȣ,255mm,19.5
" 1,086 ",20130415,98.3,90.7,182,81.7  (32.2 in),80.3,55.2,28.1,8.9,71.4,100-185,100-L(87)-185,80-M(82.3)-185,55ȣ,285mm,21.5
" 1,087 ",20130415,89.7,88.2,177.1,71.4  (28.1 in),78.3,57.8,27.1,10.7,58.6,90-178,90-M(82)-178,75-M(79.2)-178,58ȣ,275mm,18.7
" 1,088 ",20130415,90,92.4,185.5,76.8  (30.2 in),81.6,54.6,26.5,9.2,58.6,95-185,90-M(85)-185,75-M(82.3)-185,55ȣ,265mm,17.0
" 1,089 ",20130415,107.4,89.2,178.9,94.3  (37.1 in),79,57.6,29,9.8,80.4,105-178,105-L(84)-178,95-M(79.2)-178,58ȣ,290mm,25.1
" 1,090 ",20130415,89.5,85.4,171.6,77.0  (30.3 in),75.5,55.3,25.3,8.5,54.1,90-173,90-M(80)-173,75-M(77)-173,55ȣ,255mm,18.3
" 1,091 ",20130415,113,87.3,175.3,102.6  (40.4 in),77.2,58,26.7,10,96.3,115-173,115-M(82)-178,100-M(77)-173,58ȣ,270mm,31.3
" 1,092 ",20130415,106.1,86.5,173.3,94.8  (37.3 in),76.3,56.9,26.2,9.7,84.7,105-173,105-L(82)-173,95-M(77)-173,57ȣ,265mm,28.2
" 1,093 ",20130415,90.2,90.9,181.3,85.8  (33.8 in),80,59.3,26.8,9.3,71.5,90-178,90-M(85)-185,85-M(79.2)-178,59ȣ,270mm,21.7
" 1,094 ",20130415,84.1,84.2,169.2,73.7  (29.0 in),74.8,56.7,26.2,9.1,53.4,90-168,90-M(80)-173,75-M(74.8)-168,57ȣ,265mm,18.6
" 1,095 ",20130415,97.8,90.2,181,88.7  (34.9 in),79.6,58.4,27.6,9.6,76.9,100-178,100-L(87)-185,90-M(79.2)-178,58ȣ,280mm,23.4
" 1,096 ",20130415,88.6,82.8,165.4,68.0  (26.8 in),72.8,54.7,25.6,9.2,49.8,90-168,90-M(78)-168,75-M(74.8)-168,55ȣ,260mm,18.2
" 1,097 ",20130415,90.4,84.5,169.8,79.7  (31.4 in),75,57.2,25.7,8.2,59,90-168,90-M(80)-173,80-M(74.8)-168,57ȣ,260mm,20.5
" 1,098 ",20130415,104.2,87.1,175,92.5  (36.4 in),76.9,55.3,28,9,78.2,105-173,105-L(84)-178,90-M(77)-173,55ȣ,280mm,25.6
" 1,099 ",20130415,104.7,87.6,174.4,97.6  (38.4 in),76.9,59.2,26.4,9.6,77.7,105-173,105-L(84)-178,100-M(77)-173,59ȣ,265mm,25.6
" 1,100 ",20130415,100.1,90.6,181.5,90.2  (35.5 in),80.2,57.3,29.9,11.2,80.8,100-185,100-L(87)-185,90-M(79.2)-178,57ȣ,300mm,24.5
" 1,101 ",20130415,109.6,88.4,177.4,93.6  (36.9 in),78.1,55.6,27.7,9.1,79.6,110-178,105-L(84)-178,95-M(79.2)-178,56ȣ,280mm,25.3
" 1,102 ",20130415,105.1,88.9,177.1,91.4  (36.0 in),78.2,59.4,26.9,9.5,77.6,105-178,105-L(84)-178,90-M(79.2)-178,59ȣ,270mm,24.7
" 1,103 ",20130415,107.4,88.3,177.3,93.9  (37.0 in),78,58.2,28.2,9.7,80.7,105-178,105-L(84)-178,95-M(79.2)-178,58ȣ,285mm,25.6
" 1,104 ",20130415,96.9,85.8,171.3,83.5  (32.9 in),75.7,54,25.9,8.8,62.5,95-173,95-L(82)-173,85-M(77)-173,54ȣ,260mm,21.3
" 1,105 ",20130415,98.2,86.2,173,78.6  (30.9 in),76.1,54.9,25.7,9.1,63.3,100-173,100-L(82)-173,80-M(77)-173,55ȣ,260mm,21.2
" 1,106 ",20130415,105,85.8,171.3,87.5  (34.5 in),75.4,56.9,25.7,10.4,83.6,105-173,105-L(82)-173,90-M(77)-173,57ȣ,260mm,28.5
" 1,107 ",20130415,104.1,88.4,177.5,91.5  (36.0 in),78.1,60.7,26.5,10.7,77.8,105-178,105-L(84)-178,90-M(79.2)-178,61ȣ,265mm,24.7
" 1,108 ",20130415,100.6,92.2,184.3,85.0  (33.5 in),81.4,55,26.7,9.8,72.1,100-185,100-L(87)-185,85-M(82.3)-185,55ȣ,270mm,21.3
" 1,109 ",20130415,102.9,91.7,183.4,90.2  (35.5 in),80.6,58,28.1,10,76.6,105-185,100-L(87)-185,90-M(82.3)-185,58ȣ,285mm,22.7
" 1,110 ",20130415,109.5,84.8,170,101.4  (39.9 in),75,58.6,27.2,10.1,82.6,110-168,110-M(80)-173,100-M(77)-173,59ȣ,275mm,28.6
" 1,111 ",20130415,95.3,87.9,176.2,77.7  (30.6 in),77.8,55.2,26.9,10.3,64.6,95-178,95-L(84)-178,80-M(79.2)-178,55ȣ,270mm,20.8
" 1,112 ",20130415,92.5,85.9,171.1,84.0  (33.1 in),75.5,57.1,26.3,9.3,62,90-173,95-L(82)-173,85-M(77)-173,57ȣ,265mm,21.2
" 1,113 ",20130415,110,85.3,169.8,97.1  (38.2 in),74.5,58,26,9.8,83.7,110-168,110-M(80)-173,95-S(71.8)-168,58ȣ,260mm,29.0
" 1,114 ",20130415,95.5,87.7,176.3,77.2  (30.4 in),77.5,56.1,27,8.8,67.7,95-178,95-L(84)-178,75-M(79.2)-178,56ȣ,270mm,21.8
" 1,115 ",20130415,95.9,93.8,187.3,81.4  (32.1 in),82.8,60,27.2,10,72.6,95-185,100-L(87)-185,80-M(82.3)-185,60ȣ,275mm,20.7
" 1,116 ",20130415,90.1,86.9,173.5,77.4  (30.5 in),76.6,58.9,25.4,9.1,64.6,90-173,90-M(82)-178,75-M(77)-173,59ȣ,255mm,21.5
" 1,117 ",20130415,97.7,91.5,183.7,95.4  (37.6 in),80.9,58.3,26.9,8.6,82.6,100-185,100-L(87)-185,95-M(82.3)-185,58ȣ,270mm,24.5
" 1,118 ",20130415,106.9,92.3,185.2,90.8  (35.7 in),81.6,56.2,27.4,10.8,83.9,105-185,105-M(85)-185,90-M(82.3)-185,56ȣ,275mm,24.5
" 1,119 ",20130415,99.7,83.1,166.8,84.8  (33.4 in),73.5,57.8,25.6,10.4,70.6,100-168,100-L(80)-168,85-M(74.8)-168,58ȣ,260mm,25.4
" 1,120 ",20130415,98.1,87.1,174.9,84.9  (33.4 in),77.2,58.9,27.8,10,71.2,100-173,100-L(84)-178,85-M(77)-173,59ȣ,280mm,23.3
" 1,121 ",20130415,112.9,85.9,172.4,94.9  (37.4 in),75.8,58.7,26.4,10.2,90.4,115-173,115-M(80)-173,95-M(77)-173,59ȣ,265mm,30.4
" 1,122 ",20130415,117,91.3,182.6,90.9  (35.8 in),80.5,58.8,25.9,9.9,110.8,115-185,115-M(85)-185,90-M(82.3)-185,59ȣ,260mm,33.2
" 1,123 ",20130415,95.6,87.9,175.8,81.1  (31.9 in),77.5,57.8,26,9.5,65.6,95-178,95-L(84)-178,80-S(76.2)-178,58ȣ,260mm,21.2
" 1,124 ",20130415,107,89.1,178.8,90.4  (35.6 in),78.8,57.5,26.6,11.1,83,105-178,105-L(84)-178,90-M(79.2)-178,58ȣ,270mm,26.0
" 1,125 ",20130415,109.7,83.1,166.4,101.7  (40.0 in),73.3,59.3,25,9.9,88.3,110-168,110-M(78)-168,95-S(71.8)-168,59ȣ,250mm,31.9
" 1,126 ",20130415,94.7,87.7,176.2,79.4  (31.3 in),77.7,57.4,26.8,10.1,68.6,95-178,95-L(84)-178,80-M(79.2)-178,57ȣ,270mm,22.1
" 1,127 ",20130415,114.5,84.7,169.8,100.1  (39.4 in),74.8,57.3,26.8,9.5,89.8,115-173,115-M(80)-173,100-M(77)-173,57ȣ,270mm,31.1
" 1,128 ",20130415,89.9,85.5,170.9,83.4  (32.8 in),75.4,56,27.2,10.5,61.8,90-173,90-M(80)-173,85-M(77)-173,56ȣ,275mm,21.1
" 1,129 ",20130415,96.6,89.3,178.3,83.5  (32.9 in),78.5,55.5,27.3,9.9,68.5,95-178,95-L(84)-178,85-M(79.2)-178,55ȣ,275mm,21.5
" 1,130 ",20130415,89.4,84.4,169.5,72.5  (28.5 in),74.8,55.9,26,10.4,55.5,90-168,90-M(80)-173,75-M(74.8)-168,56ȣ,260mm,19.3
" 1,131 ",20130415,99.5,87.8,175.9,92.1  (36.3 in),77.5,58.4,27.2,9.7,72.7,100-178,100-L(84)-178,90-M(79.2)-178,58ȣ,275mm,23.5
" 1,132 ",20130415,100.3,85.2,171.2,88.8  (35.0 in),75.4,57.3,25.4,9.8,71.3,100-173,100-L(82)-173,90-M(77)-173,57ȣ,255mm,24.3
" 1,133 ",20130415,102.2,90,179.3,86.1  (33.9 in),78.8,57.4,26.5,10.1,78.8,100-178,100-L(84)-178,85-M(79.2)-178,57ȣ,265mm,24.5
" 1,134 ",20130415,101.1,87.6,174.5,85.4  (33.6 in),76.7,58.7,25.9,9.5,71.1,100-173,100-L(84)-178,85-M(77)-173,59ȣ,260mm,23.3
" 1,135 ",20130415,104.8,88.2,177.1,90.9  (35.8 in),77.9,58,25.5,9.7,82.3,105-178,105-L(84)-178,90-M(79.2)-178,58ȣ,255mm,26.3
" 1,136 ",20130415,86.4,85.6,170.6,78.2  (30.8 in),75,55.2,24,8.5,54.6,90-173,90-M(80)-173,80-M(74.8)-168,55ȣ,240mm,18.8
" 1,137 ",20130415,93.8,90,179.5,82.0  (32.3 in),79.1,56.2,26.7,11.1,70,95-178,95-L(84)-178,80-M(79.2)-178,56ȣ,270mm,21.7
" 1,138 ",20130415,99.9,84.5,168.3,74.3  (29.3 in),74,56.3,28,9.6,61.2,100-168,100-L(80)-168,75-M(74.8)-168,56ȣ,280mm,21.6
" 1,139 ",20130415,105.2,93.4,186.2,93.5  (36.8 in),82,58.4,29.5,10.8,93.9,105-185,100-L(87)-185,95-M(82.3)-185,58ȣ,295mm,27.1
" 1,140 ",20130415,103.2,88.8,177,92.8  (36.5 in),78.1,61.2,26.3,10,78.6,105-178,105-L(84)-178,95-M(79.2)-178,61ȣ,265mm,25.0
" 1,141 ",20130415,95.7,88.1,175.2,77.5  (30.5 in),77.3,54.9,24.4,9.1,63.5,95-173,95-L(84)-178,75-M(77)-173,55ȣ,245mm,20.7
" 1,142 ",20130415,98.7,90.8,182.5,83.0  (32.7 in),80.5,56.1,27,9.8,73.4,100-185,100-L(87)-185,85-M(82.3)-185,56ȣ,270mm,22.0
" 1,143 ",20130415,112.9,89.3,178.3,93.1  (36.7 in),78.5,57.7,28.5,9.6,89,115-178,115-M(82)-178,95-M(79.2)-178,58ȣ,285mm,28.0
" 1,144 ",20130415,99.7,89.2,177.7,83.1  (32.7 in),78.1,55.7,28.4,10.1,70.6,100-178,100-L(84)-178,85-M(79.2)-178,56ȣ,285mm,22.4
" 1,145 ",20130415,109.9,88.1,176.6,97.0  (38.2 in),78,57.4,26.3,10.4,88.9,110-178,110-M(82)-178,95-M(79.2)-178,57ȣ,265mm,28.5
" 1,146 ",20130415,95.6,86.6,172.4,86.4  (34.0 in),76.1,57.6,26.9,9.3,66,95-173,95-L(82)-173,85-M(77)-173,58ȣ,270mm,22.2
" 1,147 ",20130415,85.5,87.7,176.1,76.3  (30.0 in),77.8,54.7,26,9.6,53.7,90-178,90-M(82)-178,75-M(79.2)-178,55ȣ,260mm,17.3
" 1,148 ",20130415,93.4,88.5,176.6,78.4  (30.8 in),77.7,58.5,26.3,10.9,68.7,95-178,95-L(84)-178,80-S(76.2)-178,59ȣ,265mm,22.0
" 1,149 ",20130415,92.4,84.7,168.8,76.4  (30.1 in),74.2,53.3,24.7,9.6,69.3,90-168,95-L(80)-168,75-M(74.8)-168,53ȣ,250mm,24.4
" 1,150 ",20130415,113.9,87.8,175.5,101.0  (39.8 in),77.2,58.3,26.4,10.5,95.1,115-178,115-M(82)-178,100-M(77)-173,58ȣ,265mm,30.9
" 1,151 ",20130415,96.8,88.6,176.7,78.0  (30.7 in),77.9,58.9,26.1,9,64.7,95-178,95-L(84)-178,80-M(79.2)-178,59ȣ,265mm,20.7
" 1,152 ",20130415,101.8,88.7,177,89.8  (35.4 in),78.2,57.7,26.1,9.6,75.5,100-178,100-L(84)-178,90-M(79.2)-178,58ȣ,265mm,24.1
" 1,153 ",20130415,89.5,84.1,167.5,70.8  (27.9 in),73.6,56.2,25.2,9.7,56.7,90-168,90-M(78)-168,75-M(74.8)-168,56ȣ,255mm,20.2
" 1,154 ",20130415,100.3,91.3,182.6,82.5  (32.5 in),80.7,58.6,26.4,10,76.9,100-185,100-L(87)-185,80-M(82.3)-185,59ȣ,265mm,23.1
" 1,155 ",20130415,97.5,82.9,166.1,72.9  (28.7 in),73.2,57.1,25.3,8.3,56.6,100-168,100-L(80)-168,75-M(74.8)-168,57ȣ,255mm,20.5
" 1,156 ",20130415,94.8,93.3,186.5,74.1  (29.2 in),82,56.1,28.7,10.3,63.5,95-185,100-L(87)-185,75-M(82.3)-185,56ȣ,290mm,18.3
